circRNA	1_DEL13080_R1_17to51__circRNA.txt	2_DEL13080_R1_17to51__circRNA.txt	3_DEL13080_R1_17to51__circRNA.txt	4_DEL13080_R1_17to51__circRNA.txt	5_DEL13080_R1_17to51__circRNA.txt	6_DEL13080_R1_17to51__circRNA.txt	7_DEL13080_R1_17to51__circRNA.txt	8_DEL13080_R1_17to51__circRNA.txt	9_DEL13080_R1_17to51__circRNA.txt	10_DEL13080_R1_17to51__circRNA.txt	11_DEL13080_R1_17to51__circRNA.txt	12_DEL13080_R1_17to51__circRNA.txt	13_DEL13080_R1_17to51__circRNA.txt	14_DEL13080_R1_17to51__circRNA.txt	15_DEL13080_R1_17to51__circRNA.txt	16_DEL13080_R1_17to51__circRNA.txt	17_DEL13080_R1_17to51__circRNA.txt	18_DEL13080_R1_17to51__circRNA.txt	19_DEL13080_R1_17to51__circRNA.txt	20_DEL13080_R1_17to51__circRNA.txt	21_DEL13080_R1_17to51__circRNA.txt	22_DEL13080_R1_17to51__circRNA.txt	23_DEL13080_R1_17to51__circRNA.txt	24_DEL13080_R1_17to51__circRNA.txt	25_DEL13080_R1_17to51__circRNA.txt	26_DEL13080_R1_17to51__circRNA.txt	27_DEL13080_R1_17to51__circRNA.txt	28_DEL13080_R1_17to51__circRNA.txt	29_DEL13080_R1_17to51__circRNA.txt	30_DEL13080_R1_17to51__circRNA.txt	31_DEL13080_R1_17to51__circRNA.txt	32_DEL13080_R1_17to51__circRNA.txt	33_DEL13080_R1_17to51__circRNA.txt	34_DEL13080_R1_17to51__circRNA.txt	35_DEL13080_R1_17to51__circRNA.txt	36_DEL13080_R1_17to51__circRNA.txt	37_DEL13080_R1_17to51__circRNA.txt	38_DEL13080_R1_17to51__circRNA.txt	39_DEL13080_R1_17to51__circRNA.txt	40_DEL13080_R1_17to51__circRNA.txt	
NM_001747	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	3.0	1.0	0.0	
NM_001748	1.0	1.0	1.0	1.0	3.0	1.0	1.0	2.0	3.0	2.0	3.0	1.0	3.0	2.0	1.0	2.0	2.0	6.0	2.0	1.0	1.0	1.0	1.0	5.0	1.0	2.0	3.0	2.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	2.0	5.0	8.0	4.0	1.0	
NM_001749	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	2.0	1.0	1.0	2.0	3.0	4.0	1.0	2.0	2.0	3.0	2.0	2.0	5.0	3.0	4.0	3.0	4.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	8.0	19.0	5.0	1.0	
ENST00000553458.1	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	
NM_206895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NM_001164473	0.0	1.0	1.0	2.0	0.0	1.0	3.0	2.0	1.0	2.0	1.0	0.0	0.0	3.0	1.0	2.0	2.0	0.0	4.0	3.0	0.0	0.0	2.0	3.0	2.0	1.0	1.0	3.0	5.0	0.0	2.0	2.0	2.0	1.0	2.0	3.0	2.0	1.0	4.0	1.0	
NM_001740	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
NM_000419	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
NM_206891	2.0	4.0	4.0	1.0	1.0	1.0	3.0	1.0	6.0	1.0	3.0	2.0	1.0	2.0	2.0	1.0	4.0	2.0	5.0	2.0	5.0	1.0	4.0	10.0	1.0	2.0	6.0	9.0	2.0	1.0	0.0	1.0	4.0	1.0	5.0	5.0	3.0	6.0	2.0	1.0	
NM_000418	1.0	0.0	1.0	1.0	2.0	0.0	2.0	1.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	5.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
NM_001743	14.0	8.0	11.0	25.0	5.0	5.0	15.0	8.0	9.0	4.0	6.0	4.0	6.0	4.0	5.0	9.0	18.0	22.0	2.0	16.0	10.0	17.0	5.0	68.0	16.0	8.0	21.0	9.0	1.0	7.0	6.0	5.0	7.0	25.0	11.0	22.0	11.0	30.0	14.0	1.0	
NM_001744	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NM_001745	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	2.0	2.0	1.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	3.0	1.0	2.0	5.0	2.0	0.0	
ENST00000261700.3	3.0	2.0	4.0	3.0	1.0	1.0	3.0	1.0	3.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	3.0	3.0	2.0	3.0	1.0	3.0	4.0	8.0	2.0	4.0	3.0	2.0	2.0	0.0	1.0	1.0	5.0	9.0	4.0	6.0	3.0	13.0	7.0	1.0	
NM_194455	1.0	3.0	4.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	3.0	2.0	6.0	2.0	2.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	1.0	3.0	3.0	1.0	1.0	2.0	4.0	4.0	1.0	2.0	5.0	3.0	1.0	
NM_194458	1.0	2.0	2.0	2.0	3.0	0.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	2.0	0.0	2.0	1.0	2.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	8.0	7.0	2.0	
NM_001177676	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	
ENST00000376203.5	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	
NM_001735	0.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	1.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	1.0	1.0	2.0	1.0	0.0	
NM_000403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	
NM_000402	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	2.0	
NM_000400	0.0	2.0	2.0	0.0	1.0	2.0	0.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	3.0	1.0	1.0	0.0	1.0	2.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	1.0	1.0	2.0	2.0	1.0	0.0	
NM_001739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NM_182488	0.0	1.0	2.0	4.0	4.0	1.0	4.0	1.0	1.0	1.0	2.0	1.0	1.0	3.0	4.0	5.0	3.0	1.0	2.0	3.0	2.0	2.0	1.0	4.0	4.0	2.0	2.0	1.0	3.0	3.0	2.0	2.0	6.0	3.0	6.0	2.0	3.0	4.0	3.0	1.0	
ENST00000585492.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	
NM_001164463	28.0	18.0	37.0	31.0	25.0	13.0	20.0	25.0	17.0	24.0	33.0	18.0	22.0	27.0	38.0	31.0	38.0	36.0	37.0	22.0	22.0	21.0	34.0	91.0	28.0	33.0	47.0	23.0	10.0	24.0	14.0	23.0	23.0	52.0	36.0	38.0	40.0	91.0	44.0	23.0	
ENST00000409985.1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	1.0	2.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	2.0	0.0	2.0	1.0	1.0	2.0	3.0	2.0	1.0	2.0	1.0	2.0	0.0	
NM_001730	0.0	0.0	0.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	0.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	6.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	2.0	0.0	1.0	1.0	
NM_182482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
NM_001733	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	
NM_000404	1.0	1.0	4.0	2.0	1.0	1.0	3.0	1.0	4.0	2.0	3.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	6.0	2.0	2.0	1.0	1.0	2.0	1.0	3.0	2.0	3.0	1.0	1.0	2.0	4.0	2.0	2.0	2.0	1.0	5.0	6.0	4.0	1.0	
NM_182480	2.0	1.0	2.0	1.0	2.0	0.0	1.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	3.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	3.0	1.0	
ENST00000326291.6	1.0	3.0	1.0	4.0	1.0	1.0	6.0	1.0	6.0	3.0	5.0	2.0	7.0	4.0	1.0	5.0	2.0	1.0	5.0	4.0	3.0	1.0	2.0	4.0	2.0	5.0	4.0	2.0	6.0	1.0	1.0	2.0	6.0	4.0	10.0	4.0	4.0	12.0	6.0	7.0	
NM_194460	0.0	0.0	1.0	1.0	1.0	0.0	4.0	0.0	0.0	1.0	2.0	1.0	0.0	2.0	3.0	1.0	2.0	2.0	5.0	1.0	2.0	2.0	2.0	4.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	1.0	0.0	0.0	4.0	2.0	1.0	
NM_000436	3.0	1.0	4.0	2.0	1.0	1.0	3.0	1.0	3.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	3.0	2.0	2.0	1.0	1.0	6.0	1.0	0.0	1.0	1.0	1.0	3.0	4.0	1.0	2.0	5.0	6.0	4.0	1.0	
NM_000435	2.0	2.0	6.0	1.0	3.0	4.0	4.0	7.0	5.0	3.0	7.0	1.0	1.0	5.0	1.0	4.0	8.0	8.0	3.0	2.0	5.0	5.0	6.0	8.0	3.0	6.0	8.0	11.0	3.0	3.0	2.0	7.0	6.0	9.0	6.0	8.0	6.0	18.0	10.0	2.0	
NM_001769	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	
NM_001164458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
TCONS_00027290	6.0	2.0	0.0	14.0	2.0	0.0	8.0	5.0	7.0	1.0	0.0	0.0	3.0	3.0	4.0	0.0	0.0	0.0	2.0	4.0	2.0	7.0	0.0	1.0	2.0	3.0	7.0	3.0	2.0	1.0	0.0	1.0	0.0	4.0	0.0	2.0	1.0	0.0	2.0	0.0	
NM_000433	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NM_000431	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
NM_000430	1.0	1.0	2.0	1.0	1.0	17.0	2.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	5.0	2.0	1.0	1.0	2.0	1.0	1.0	2.0	3.0	2.0	1.0	14.0	1.0	2.0	3.0	1.0	7.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	
ENST00000446526.3	1.0	1.0	2.0	3.0	1.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	1.0	2.0	1.0	0.0	
NM_001761	1.0	0.0	3.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	3.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	3.0	2.0	1.0	2.0	1.0	3.0	
NM_001762	1.0	1.0	9.0	7.0	7.0	5.0	19.0	1.0	6.0	5.0	2.0	3.0	1.0	7.0	2.0	12.0	8.0	1.0	1.0	6.0	5.0	1.0	4.0	2.0	6.0	10.0	1.0	1.0	0.0	2.0	3.0	1.0	6.0	1.0	4.0	2.0	7.0	1.0	1.0	3.0	
NM_001766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
ENST00000544909.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ENST00000571650.1	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
NM_000437	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	
NM_012414	172.0	110.0	1.0	203.0	150.0	1.0	282.0	512.0	92.0	39.0	146.0	1.0	122.0	4.0	15.0	103.0	1.0	165.0	1.0	87.0	82.0	2.0	47.0	116.0	1.0	249.0	162.0	2.0	1.0	1.0	131.0	1.0	1.0	1.0	114.0	1.0	1.0	3.0	73.0	1.0	
ENST00000561402.1	0.0	0.0	5.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	3.0	1.0	1.0	
NM_012415	0.0	3.0	5.0	0.0	2.0	0.0	1.0	1.0	3.0	1.0	4.0	0.0	3.0	3.0	1.0	4.0	8.0	2.0	4.0	2.0	2.0	0.0	1.0	6.0	0.0	4.0	6.0	5.0	0.0	4.0	2.0	1.0	3.0	3.0	2.0	3.0	4.0	7.0	6.0	0.0	
ENST00000373608.3	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	1.0	0.0	
ENST00000206595.6	5.0	7.0	6.0	5.0	13.0	10.0	6.0	3.0	2.0	2.0	5.0	5.0	4.0	6.0	0.0	5.0	3.0	1.0	5.0	6.0	9.0	6.0	1.0	12.0	4.0	9.0	1.0	1.0	8.0	7.0	11.0	4.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	
ENST00000337743.4	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	0.0	2.0	4.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0	3.0	1.0	5.0	1.0	1.0	2.0	3.0	1.0	1.0	1.0	0.0	4.0	1.0	6.0	0.0	2.0	2.0	3.0	1.0	
ENST00000471714.1	1.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	
ENST00000549454.1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
NM_001033910	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NM_000424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
NM_001759	28.0	33.0	51.0	59.0	26.0	13.0	30.0	9.0	19.0	24.0	39.0	18.0	31.0	31.0	17.0	43.0	58.0	61.0	36.0	45.0	31.0	60.0	21.0	220.0	59.0	30.0	57.0	39.0	11.0	27.0	18.0	24.0	7.0	72.0	24.0	60.0	51.0	197.0	89.0	9.0	
NM_000422	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NM_000421	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	2.0	4.0	3.0	1.0	
ENST00000234170.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	
NM_001752	1.0	3.0	4.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	4.0	0.0	1.0	2.0	1.0	1.0	2.0	3.0	1.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	5.0	1.0	1.0	
NM_000428	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	3.0	4.0	0.0	
NM_001754	0.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	
NM_001755	1.0	3.0	7.0	4.0	2.0	2.0	3.0	1.0	5.0	6.0	3.0	1.0	5.0	3.0	2.0	4.0	8.0	6.0	4.0	3.0	3.0	3.0	4.0	7.0	1.0	1.0	4.0	1.0	1.0	3.0	2.0	1.0	4.0	2.0	4.0	1.0	6.0	11.0	4.0	2.0	
NM_000426	33.0	67.0	157.0	1.0	73.0	2.0	1.0	41.0	57.0	64.0	86.0	1.0	50.0	117.0	18.0	72.0	79.0	94.0	76.0	66.0	50.0	82.0	47.0	268.0	67.0	33.0	89.0	114.0	27.0	51.0	2.0	51.0	2.0	91.0	107.0	99.0	141.0	2.0	125.0	30.0	
ENST00000405898.1	0.0	2.0	5.0	0.0	1.0	0.0	0.0	4.0	3.0	3.0	0.0	1.0	2.0	5.0	0.0	1.0	1.0	1.0	4.0	1.0	1.0	2.0	1.0	1.0	1.0	6.0	3.0	6.0	1.0	0.0	1.0	2.0	2.0	0.0	5.0	0.0	4.0	4.0	6.0	2.0	
NM_194449	1.0	1.0	2.0	6.0	2.0	1.0	3.0	1.0	1.0	3.0	3.0	5.0	1.0	2.0	1.0	2.0	3.0	1.0	2.0	4.0	2.0	1.0	2.0	6.0	2.0	3.0	3.0	3.0	1.0	1.0	4.0	4.0	2.0	1.0	3.0	2.0	4.0	11.0	4.0	1.0	
NM_012401	2.0	5.0	14.0	2.0	1.0	2.0	5.0	1.0	4.0	5.0	11.0	2.0	2.0	7.0	2.0	15.0	13.0	6.0	3.0	3.0	1.0	9.0	5.0	20.0	8.0	1.0	5.0	22.0	1.0	1.0	1.0	6.0	7.0	1.0	7.0	6.0	10.0	61.0	24.0	8.0	
ENST00000568733.1	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	3.0	0.0	0.0	
NM_194442	2.0	3.0	3.0	2.0	1.0	1.0	1.0	3.0	2.0	3.0	4.0	1.0	1.0	2.0	0.0	6.0	5.0	1.0	3.0	1.0	2.0	3.0	3.0	3.0	5.0	7.0	3.0	1.0	0.0	1.0	3.0	1.0	2.0	2.0	6.0	3.0	0.0	9.0	3.0	0.0	
NM_012407	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	
NM_012408	2.0	2.0	3.0	4.0	2.0	0.0	2.0	1.0	3.0	1.0	1.0	3.0	1.0	3.0	0.0	3.0	1.0	4.0	2.0	2.0	1.0	0.0	1.0	9.0	3.0	5.0	3.0	4.0	1.0	1.0	1.0	2.0	3.0	8.0	1.0	3.0	4.0	7.0	5.0	0.0	
NM_012405	3.0	1.0	3.0	1.0	1.0	0.0	1.0	0.0	5.0	1.0	2.0	2.0	3.0	2.0	1.0	2.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	3.0	5.0	2.0	5.0	1.0	8.0	4.0	1.0	
NM_012406	0.0	1.0	4.0	2.0	1.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	4.0	2.0	2.0	0.0	1.0	2.0	1.0	4.0	1.0	2.0	1.0	3.0	2.0	2.0	1.0	4.0	1.0	1.0	
